,DBA Name,Zip,n_failed,n_pwc,n_inspections,n_passed,most_recent_inspection,Chains,recent_pass,recent_pwc,recent_fail
7819,the bad apple,60618.0,0,0,6,3,2019-08-08,1,0.0,1.0,0.0
7820,the bagel inc,60657.0,3,3,13,7,2019-07-29,1,0.0,1.0,0.0
7821,the ballpark pub,60609.0,3,3,14,5,2019-12-04,1,0.0,1.0,0.0
7822,the banana leaf corporation,60649.0,1,1,3,0,2019-09-23,1,0.0,0.0,1.0
7823,the bandit,60607.0,1,0,1,0,2019-06-14,1,1.0,0.0,0.0
7825,the bar on buena,60613.0,6,2,14,5,2019-10-31,1,1.0,0.0,0.0
7826,the bbq zone,60617.0,0,1,5,4,2019-07-09,1,0.0,1.0,0.0
7827,the bean caffe,60614.0,2,0,7,3,2017-09-14,1,1.0,0.0,0.0
7828,the bean caffe',60614.0,0,2,4,1,2017-09-14,1,1.0,0.0,0.0
7829,the bedford,60622.0,1,0,1,0,2011-04-04,1,1.0,0.0,0.0
7830,the beer temple,60618.0,0,0,1,1,2017-08-15,1,1.0,0.0,0.0
7831,the bellemore,60661.0,0,2,4,2,2020-01-14,1,1.0,0.0,0.0
7832,the big cheese on lincoln,60618.0,0,0,0,0,2013-04-09,1,1.0,0.0,0.0
7833,the bistro by the pier,60611.0,1,0,2,1,2013-05-14,1,1.0,0.0,0.0
7834,the black barrel tavern,60607.0,0,1,3,0,2019-09-24,1,0.0,1.0,0.0
7835,the black sheep,60642.0,2,0,2,0,2011-05-24,1,1.0,0.0,0.0
7836,the blanchard,60614.0,0,1,4,2,2018-04-17,1,1.0,0.0,0.0
7837,the boathouse cafe,60622.0,1,0,1,0,2016-03-17,1,1.0,0.0,0.0
7838,the boil cajun seafood,60622.0,2,1,3,0,2019-09-25,1,0.0,1.0,0.0
7839,the boiler room,60647.0,6,1,16,9,2019-05-22,1,1.0,0.0,0.0
7840,the bongo room,60622.0,6,2,15,7,2019-04-03,1,0.0,1.0,0.0
7841,the bookcellar,60625.0,1,1,5,3,2020-01-23,1,0.0,1.0,0.0
7842,the brazilian bowl,60657.0,3,2,11,6,2019-03-15,1,0.0,1.0,0.0
7843,the breakers at edgewater,60640.0,4,0,7,3,2019-07-24,1,0.0,1.0,0.0
7844,the breakfast club inc,60642.0,2,1,11,8,2019-04-23,1,0.0,1.0,0.0
7845,the brewery,60634.0,0,0,4,2,2019-03-18,1,0.0,1.0,0.0
7846,the bristol,60647.0,4,0,14,7,2019-03-21,1,0.0,1.0,0.0
7847,the broadway cafe,60640.0,0,0,0,0,2011-01-19,1,0.0,0.0,1.0
7848,the budlong hot chicken,60614.0,3,1,5,1,2019-10-01,3,0.0,1.0,0.0
7849,the budlong hot chicken,60625.0,2,3,7,2,2019-06-07,3,0.0,1.0,0.0
7850,the budlong hot chicken,60654.0,1,0,4,2,2019-05-31,3,0.0,1.0,0.0
7851,the bungalow cafe,60646.0,1,0,1,0,2012-05-22,1,1.0,0.0,0.0
7852,the burger point,60616.0,0,0,3,3,2019-03-22,1,0.0,1.0,0.0
7853,the capital grille,60611.0,3,1,12,8,2019-06-24,1,0.0,1.0,0.0
7854,the casino,60611.0,2,3,10,5,2019-11-22,1,1.0,0.0,0.0
7855,the charnel house,60647.0,2,0,2,0,2014-09-25,1,1.0,0.0,0.0
7856,the cheesecake factory,60611.0,6,2,23,15,2019-10-17,1,0.0,1.0,0.0
7857,the cherry circle room,60603.0,5,1,14,8,2019-12-09,1,0.0,1.0,0.0
7858,the chg bear sports bar/grill,60638.0,1,2,9,6,2019-10-10,1,0.0,1.0,0.0
7859,the chicago club,60605.0,0,2,9,7,2019-12-17,1,0.0,1.0,0.0
7860,the chicago diner inc,60657.0,4,0,14,10,2019-04-05,1,0.0,1.0,0.0
7861,the chicago firehouse restaurant,60605.0,6,0,10,4,2019-08-06,1,0.0,1.0,0.0
7862,the chicago house of 'za vegan pizzeria,60613.0,0,0,1,1,2019-01-29,1,1.0,0.0,0.0
7863,the chicago lighthouse,60608.0,1,0,4,3,2017-06-01,1,0.0,1.0,0.0
7864,the chicago theater works,60657.0,1,0,5,3,2019-10-18,1,0.0,1.0,0.0
7865,the chicken shack,60620.0,1,0,2,1,2019-09-27,1,1.0,0.0,0.0
7866,the churro waffle,60618.0,1,0,2,1,2019-11-15,1,0.0,1.0,0.0
7867,the clark street dog,60657.0,5,3,17,9,2019-08-26,1,1.0,0.0,0.0
7868,the cliff dwellers,60604.0,0,1,9,8,2019-12-06,1,0.0,1.0,0.0
7869,the clipper,60622.0,0,0,0,0,2016-02-02,1,0.0,1.0,0.0
7870,the clipper/ cc ferns,60622.0,1,0,1,0,2016-12-09,1,1.0,0.0,0.0
7871,the coffee alley,60607.0,2,0,12,10,2019-02-13,1,0.0,1.0,0.0
7872,the coffee studio,60660.0,2,0,10,8,2019-04-05,1,0.0,1.0,0.0
7873,the common cup,60626.0,3,1,13,9,2019-05-16,1,1.0,0.0,0.0
7874,the congress hotel,60605.0,7,6,34,21,2019-03-01,1,0.0,1.0,0.0
7875,the continental,60611.0,1,0,1,0,2011-09-01,1,1.0,0.0,0.0
7876,the corned beef factory sandwich shop,60607.0,2,4,9,2,2019-06-17,1,0.0,1.0,0.0
7877,"the crab pad, llc",60647.0,2,0,5,2,2019-06-26,1,0.0,1.0,0.0
7878,the crepe shop,60657.0,1,1,5,2,2019-11-13,1,0.0,1.0,0.0
7879,the croatian club,60617.0,0,0,2,0,2016-10-05,1,0.0,1.0,0.0
7880,the crocodile,60622.0,0,0,1,0,2016-04-26,1,1.0,0.0,0.0
7881,the cross roads bar & grill,60607.0,4,1,13,8,2019-04-25,1,0.0,1.0,0.0
7882,the crossing tavern,60614.0,0,0,0,0,2016-04-12,1,1.0,0.0,0.0
7883,the curragh irish pub,60631.0,0,1,4,3,2019-03-07,1,0.0,1.0,0.0
7884,the daily bar & grill,60625.0,1,2,9,6,2019-12-18,1,0.0,1.0,0.0
7885,the dalcy,60607.0,0,0,3,3,2019-10-03,1,1.0,0.0,0.0
7886,the dark horse tap and grill,60657.0,0,1,8,6,2019-01-03,1,0.0,1.0,0.0
7887,the darling,60607.0,0,0,0,0,2019-10-04,1,0.0,1.0,0.0
7888,the david & alfred smart museu,60637.0,0,1,7,6,2018-12-13,1,0.0,1.0,0.0
7889,the dearborn,60602.0,0,2,6,4,2019-04-24,1,0.0,1.0,0.0
7890,the deli company,60617.0,1,0,2,1,2019-07-05,1,0.0,1.0,0.0
7891,the delta,60622.0,0,1,5,3,2019-06-27,1,0.0,1.0,0.0
7892,the dining room at kendall nfp,60642.0,1,3,10,6,2019-05-21,1,0.0,1.0,0.0
7893,the dock at montrose beach,60640.0,7,1,17,6,2019-09-05,1,0.0,1.0,0.0
7894,the dog house grill,60610.0,4,4,12,4,2019-07-26,1,0.0,1.0,0.0
7895,the dog stop,60634.0,0,1,2,1,2019-12-11,1,0.0,1.0,0.0
7896,the drum & monkey,60607.0,5,2,14,7,2019-05-21,1,0.0,1.0,0.0
7897,the drunken bean,60601.0,1,1,5,2,2019-12-04,1,0.0,1.0,0.0
7898,the duck inn,60608.0,1,0,8,5,2019-03-11,1,0.0,1.0,0.0
7899,the dugout,60613.0,3,0,5,2,2017-03-03,1,1.0,0.0,0.0
7900,the dugout / press box,60613.0,2,0,4,2,2019-05-24,1,0.0,1.0,0.0
7901,the duke of perth,60657.0,3,1,12,7,2019-11-14,1,0.0,1.0,0.0
7902,the edge,60614.0,0,0,0,0,2013-01-24,1,1.0,0.0,0.0
7903,the elephant thai cuisine,60646.0,1,0,2,1,2019-08-09,1,0.0,1.0,0.0
7904,the everest room,60605.0,0,2,9,6,2019-12-12,1,0.0,1.0,0.0
7906,the fairmont chicago,60601.0,3,0,15,12,2019-11-05,1,1.0,0.0,0.0
7907,the fairmont chicago/millenium room,60601.0,3,2,15,10,2019-11-05,1,0.0,1.0,0.0
7908,the famous taco burrito king,60618.0,4,9,28,15,2019-10-15,1,0.0,1.0,0.0
7909,the farehouse market,60654.0,0,0,3,3,2019-12-12,1,1.0,0.0,0.0
7910,the fat shallot,60603.0,1,0,6,5,2019-09-26,1,0.0,1.0,0.0
7911,"the fat shallot, llc",60614.0,3,2,5,0,2019-11-13,1,1.0,0.0,0.0
7912,the field bistro,60605.0,3,1,13,9,2019-06-07,1,0.0,1.0,0.0
7913,the fifty / 50,60622.0,6,3,18,9,2019-10-01,1,0.0,1.0,0.0
7914,the fire place inn,60610.0,1,0,1,0,2011-10-27,1,1.0,0.0,0.0
7915,the fireplace inn,60610.0,2,0,9,5,2019-05-31,1,1.0,0.0,0.0
7916,the fishguy market,60630.0,1,0,8,7,2019-01-22,1,0.0,1.0,0.0
7917,the florentine,60603.0,3,2,13,8,2019-03-27,1,0.0,1.0,0.0
7918,the flower flat,60613.0,0,0,4,3,2019-01-04,1,0.0,1.0,0.0
7919,the food boutique,60616.0,1,0,4,3,2017-11-17,1,1.0,0.0,0.0
7920,the four seasons hotel chicago,60611.0,0,6,10,4,2019-02-08,1,0.0,1.0,0.0
7921,the franklin tap,60606.0,0,3,3,0,2019-11-25,1,0.0,1.0,0.0
7922,"the french lunchbox, inc.",60661.0,0,1,3,2,2019-03-06,1,0.0,1.0,0.0
7923,the friendly wash,60647.0,1,0,1,0,2017-09-28,1,1.0,0.0,0.0
7924,the front room/back door saloon,60607.0,0,1,2,0,2019-07-02,1,0.0,1.0,0.0
7925,the frontier,60642.0,2,3,16,9,2019-10-08,1,1.0,0.0,0.0
7926,the full slab,60617.0,1,0,3,1,2019-04-17,1,0.0,1.0,0.0
7927,the gage,60603.0,3,3,15,9,2019-12-04,1,0.0,1.0,0.0
7928,the gallery,60601.0,0,2,11,8,2019-02-14,1,1.0,0.0,0.0
7929,the gallery cafe,60622.0,2,0,6,3,2019-06-19,1,0.0,1.0,0.0
7930,the game,60653.0,2,0,2,0,2011-07-08,1,1.0,0.0,0.0
7931,the garage bar and sandwiches,60646.0,0,2,12,5,2019-03-05,1,1.0,0.0,0.0
7932,the general,60647.0,0,0,1,1,2015-05-07,1,1.0,0.0,0.0
7933,the globe pub,60613.0,4,0,13,9,2019-02-15,1,0.0,1.0,0.0
7934,the glunz tavern,60610.0,4,2,16,6,2019-06-04,1,0.0,1.0,0.0
7935,the goddess & grocer,60666.0,4,3,19,12,2019-12-10,1,0.0,1.0,0.0
7936,the goddess and grocer,60640.0,0,0,1,1,2016-05-19,2,1.0,0.0,0.0
7937,the goddess and grocer,60647.0,3,2,11,6,2019-06-19,2,0.0,1.0,0.0
7938,the goddess gold coast,60610.0,1,4,9,4,2019-06-12,1,0.0,1.0,0.0
7939,the goddess lincoln park,60614.0,0,1,1,0,2013-04-03,1,1.0,0.0,0.0
7940,the godfrey hotel chicago,60654.0,2,3,12,7,2019-05-30,1,0.0,1.0,0.0
7941,the golden village,60647.0,3,0,6,2,2019-02-28,1,0.0,1.0,0.0
7942,the good life soul food restaurant,60628.0,4,1,8,3,2020-01-10,1,0.0,1.0,0.0
7944,the grail cafe,60605.0,0,0,1,1,2019-12-03,1,1.0,0.0,0.0
7945,the grand sandwich,60612.0,0,1,3,1,2019-02-08,1,0.0,1.0,0.0
7946,the gray,60603.0,0,2,13,9,2019-04-17,1,0.0,1.0,0.0
7947,the graystone tavern,60657.0,5,0,12,5,2019-09-18,1,1.0,0.0,0.0
7948,the great american bagel,60607.0,0,0,0,0,2019-04-12,2,1.0,0.0,0.0
7949,the great american bagel,60666.0,5,10,85,70,2020-01-24,2,1.0,0.0,0.0
7950,the great chicago food beverag,60659.0,1,2,9,6,2019-07-23,1,1.0,0.0,0.0
7951,the great steak & potato co.,60661.0,2,1,12,9,2020-01-17,1,0.0,1.0,0.0
7952,the green door,60654.0,3,2,9,4,2019-09-12,1,1.0,0.0,0.0
7953,the grill on 47th street inc.,60632.0,1,0,4,2,2019-12-09,1,0.0,1.0,0.0
7954,the grill on the alley,60611.0,5,4,17,8,2019-02-06,1,0.0,1.0,0.0
7955,the grillroom,60603.0,4,1,13,8,2019-05-16,1,0.0,1.0,0.0
7956,the grind cafe,60625.0,0,0,0,0,2019-03-27,1,0.0,1.0,0.0
7957,the grind coffee lounge,60634.0,1,0,5,4,2016-09-23,1,1.0,0.0,0.0
7958,the gringo,60642.0,1,2,3,0,2019-04-29,1,0.0,1.0,0.0
7959,the grove,60666.0,0,0,8,8,2019-05-16,1,0.0,1.0,0.0
7960,the growling rabbit,60660.0,0,0,0,0,2017-10-05,1,1.0,0.0,0.0
7961,the gundis kurdish kitchen,60657.0,2,1,6,3,2019-09-04,1,0.0,1.0,0.0
7962,the gwen,60611.0,0,4,5,1,2020-01-10,1,0.0,1.0,0.0
7963,the halal guys,60601.0,1,0,2,0,2019-12-06,2,1.0,0.0,0.0
7964,the halal guys,60610.0,3,4,13,5,2019-04-08,2,0.0,1.0,0.0
7965,the hallmark,60657.0,1,0,5,4,2016-06-20,1,1.0,0.0,0.0
7966,the hampton social,60611.0,1,3,5,1,2020-01-17,2,0.0,1.0,0.0
7967,the hampton social,60654.0,2,2,8,4,2019-01-10,2,0.0,1.0,0.0
7968,the happy crab,60607.0,1,0,1,0,2013-10-01,1,1.0,0.0,0.0
7969,the happy lobster,60661.0,0,0,1,0,2019-01-29,1,0.0,1.0,0.0
7970,the harding tavern,60647.0,2,1,7,4,2019-06-26,1,0.0,1.0,0.0
7971,the hat,60622.0,3,1,9,5,2019-10-29,1,0.0,1.0,0.0
7972,the hidden cove,60625.0,2,0,3,1,2019-02-08,1,0.0,1.0,0.0
7973,the hidden shamrock,60614.0,3,4,17,6,2019-03-01,1,0.0,1.0,0.0
7974,the hoagie place inc,60620.0,0,1,3,2,2019-08-26,1,0.0,1.0,0.0
7975,the hollander,60647.0,0,3,9,6,2019-11-01,1,0.0,1.0,0.0
7976,the house of bing,60649.0,1,0,15,14,2019-04-23,1,0.0,1.0,0.0
7977,the house of cooked fish & chicken,60619.0,1,0,1,0,2017-07-14,1,1.0,0.0,0.0
7978,"the hoxton, chicago",60607.0,0,0,10,8,2019-11-06,1,1.0,0.0,0.0
7979,the hubbard house restaurant,60654.0,1,0,4,3,2014-09-12,1,0.0,1.0,0.0
7980,the hut,60632.0,1,0,11,10,2019-04-05,1,0.0,1.0,0.0
7981,the indian garden restaurant,60611.0,3,2,15,10,2019-10-09,1,1.0,0.0,0.0
7982,the irish nobleman,60642.0,1,2,7,2,2019-07-26,1,0.0,1.0,0.0
7983,the irish oak,60657.0,2,0,13,7,2019-07-08,1,1.0,0.0,0.0
7984,the ivy room,60611.0,4,1,12,7,2019-11-05,1,1.0,0.0,0.0
7985,the james kitchen & bar,60611.0,0,0,0,0,2018-08-14,1,0.0,1.0,0.0
7986,the jerk shop,60651.0,0,2,6,4,2019-06-10,1,0.0,1.0,0.0
7987,the jibarito stop,60608.0,0,1,4,3,2019-09-06,1,1.0,0.0,0.0
7988,"the johns den, inc.",60643.0,1,0,7,3,2016-11-29,1,1.0,0.0,0.0
7990,the kedzie inn llc,60618.0,0,0,3,2,2019-11-21,1,0.0,1.0,0.0
7991,the kennison,60614.0,0,0,3,3,2019-01-22,1,0.0,1.0,0.0
7992,the kerryman,60654.0,2,2,14,10,2019-05-13,1,1.0,0.0,0.0
7993,the kids' table,60647.0,1,2,10,7,2019-08-16,2,0.0,1.0,0.0
7994,the kids' table,60657.0,0,0,4,4,2019-08-20,2,0.0,1.0,0.0
7995,the kitchen chicago,60654.0,1,2,9,6,2020-01-27,1,1.0,0.0,0.0
7996,the lagunitas brewing company,60608.0,0,0,1,1,2014-06-13,1,1.0,0.0,0.0
7997,the lion theatre,60601.0,2,1,3,0,2019-04-02,1,0.0,1.0,0.0
7998,the liquor box,60610.0,1,1,10,3,2019-08-21,1,1.0,0.0,0.0
7999,the lite,60615.0,3,1,7,2,2019-08-28,1,1.0,0.0,0.0
8000,the little beet table,60610.0,0,2,5,3,2019-06-28,1,0.0,1.0,0.0
8001,the little corner snack shop,60660.0,5,1,16,10,2019-03-19,1,0.0,1.0,0.0
8002,the little india,60660.0,3,4,14,7,2019-05-28,1,0.0,1.0,0.0
8003,"the little meatball, inc",60614.0,1,1,2,0,2019-11-08,1,0.0,1.0,0.0
8004,the local,60611.0,3,0,10,7,2016-08-15,1,0.0,1.0,0.0
8005,the local option tavern,60614.0,0,2,8,6,2019-12-13,1,0.0,1.0,0.0
8006,the loews chicago,60611.0,2,6,20,11,2019-10-31,1,0.0,1.0,0.0
8007,the logan theatre,60647.0,2,1,6,3,2017-09-06,1,1.0,0.0,0.0
8008,the lotus black,60642.0,2,1,3,0,2019-09-12,1,0.0,1.0,0.0
8009,"the lunatic,the lover & the poet",60661.0,0,0,0,0,2016-10-18,1,1.0,0.0,0.0
8010,the lunch room,60602.0,0,0,0,0,2018-06-05,1,1.0,0.0,0.0
8012,the main pizza,60645.0,1,0,2,0,2019-10-18,1,1.0,0.0,0.0
8013,the manor,60632.0,0,1,16,6,2019-12-09,1,1.0,0.0,0.0
8014,the market,60638.0,2,0,9,7,2019-10-30,1,1.0,0.0,0.0
8015,the market by foxtrot,60607.0,1,3,5,1,2018-06-28,3,1.0,0.0,0.0
8016,the market by foxtrot,60614.0,0,0,6,3,2017-10-19,3,1.0,0.0,0.0
8017,the market by foxtrot,60654.0,0,0,2,2,2019-03-28,3,1.0,0.0,0.0
8018,the marq,60603.0,2,0,9,7,2019-09-24,1,0.0,1.0,0.0
8019,the mayfield  inc,60638.0,1,2,14,7,2019-11-01,1,0.0,1.0,0.0
8020,the mecca restaurant,60631.0,2,1,15,8,2019-04-10,1,0.0,1.0,0.0
8021,the medici,60637.0,7,6,26,13,2019-08-15,1,1.0,0.0,0.0
8022,"the mediterranean restaurant,inc.",60610.0,1,0,4,2,2017-10-31,1,1.0,0.0,0.0
8023,the mid-america club,60601.0,2,1,11,8,2019-11-13,1,0.0,1.0,0.0
8024,the midway club,60611.0,1,0,9,7,2019-10-08,1,0.0,1.0,0.0
8025,the momo world,60607.0,1,0,2,0,2019-04-09,1,1.0,0.0,0.0
8026,the monkeys paw,60614.0,0,0,10,7,2019-01-25,1,0.0,1.0,0.0
8027,the moody bible institute of chicago,60610.0,2,6,23,15,2019-10-18,1,1.0,0.0,0.0
8028,the moonlighter,60647.0,1,0,1,0,2019-01-18,1,0.0,1.0,0.0
8029,the motel bar,60654.0,3,3,12,6,2017-05-22,1,0.0,1.0,0.0
8030,the mozart,60647.0,0,0,1,1,2019-01-22,1,0.0,1.0,0.0
8031,the mukase restaurant & africa foods,60640.0,1,1,3,1,2019-11-07,1,0.0,1.0,0.0
8032,the museum of contemporary art,60611.0,2,1,6,3,2019-11-22,1,0.0,1.0,0.0
8033,the nest bar & eatery,60634.0,0,0,2,1,2019-06-18,1,0.0,1.0,0.0
8034,the new dating game,60617.0,3,1,12,1,2017-07-12,1,1.0,0.0,0.0
8035,the new look,60617.0,4,1,14,9,2019-06-26,1,0.0,1.0,0.0
8036,the new micduck's drive in inc,60618.0,0,1,8,7,2019-10-15,1,0.0,1.0,0.0
8037,the new valois rest inc,60615.0,9,3,23,11,2019-10-09,1,1.0,0.0,0.0
8038,the nile restaurant,60615.0,4,1,11,6,2019-05-17,1,0.0,1.0,0.0
8039,the noodle vietnamese cuisine,60616.0,1,3,14,10,2019-04-04,1,0.0,1.0,0.0
8040,the northman,60618.0,0,0,5,2,2019-07-15,1,1.0,0.0,0.0
8041,the northside stretch,60657.0,0,0,0,0,2019-06-24,1,0.0,1.0,0.0
8043,the origina gino's east chicago,60654.0,7,0,15,8,2019-04-09,1,0.0,1.0,0.0
8044,the original fish & chicken,60620.0,0,0,0,0,2016-09-01,1,1.0,0.0,0.0
8045,the original gino's east,60608.0,0,0,0,0,2016-03-29,1,1.0,0.0,0.0
8046,the original gino's east of chicago,60657.0,0,1,5,4,2019-06-18,1,0.0,1.0,0.0
8047,the original m fast food,60636.0,1,0,1,0,2016-09-09,1,1.0,0.0,0.0
8048,the original mama mias,60656.0,1,1,6,4,2019-06-27,1,0.0,1.0,0.0
8049,the original nicks gyros,60630.0,0,0,10,10,2019-09-06,1,0.0,1.0,0.0
8050,the original pancake house,60611.0,1,3,11,7,2019-07-23,2,0.0,1.0,0.0
8051,the original pancake house,60653.0,0,0,0,0,2019-04-10,2,1.0,0.0,0.0
8052,the p berry cafe,60616.0,1,0,1,0,2016-10-21,1,1.0,0.0,0.0
8053,the park grill,60602.0,6,2,17,9,2019-06-17,1,0.0,1.0,0.0
8054,the parrot cage,60649.0,1,0,1,0,2011-04-14,1,0.0,0.0,1.0
8055,the pasta bowl,60618.0,3,1,7,2,2020-01-27,2,1.0,0.0,0.0
8056,the pasta bowl,60622.0,1,1,8,6,2019-02-11,2,0.0,1.0,0.0
8057,the pasta bowl company,60614.0,3,3,13,7,2019-12-11,1,0.0,1.0,0.0
8058,the pepper canister,60610.0,2,1,9,6,2019-12-13,1,0.0,1.0,0.0
8059,the perfect cup inc,60625.0,1,0,6,5,2018-09-20,1,0.0,1.0,0.0
8060,the picnic basket,60641.0,1,0,2,1,2017-12-05,1,1.0,0.0,0.0
8061,the piggery,60613.0,1,2,8,5,2019-03-06,1,0.0,1.0,0.0
8062,the pita pit,60614.0,2,1,7,4,2017-07-17,1,1.0,0.0,0.0
8063,the pizza corner,60660.0,1,2,5,1,2019-07-02,1,0.0,1.0,0.0
8064,the play room,60634.0,1,0,5,2,2014-07-16,1,1.0,0.0,0.0
8065,the point,60654.0,1,0,1,0,2012-02-16,1,1.0,0.0,0.0
8066,the polenta bar,60607.0,0,0,1,1,2018-01-23,1,1.0,0.0,0.0
8067,the polo inn bridgeport usa,60608.0,1,0,6,4,2019-03-21,1,0.0,1.0,0.0
8068,the pony inn,60657.0,3,1,12,7,2019-04-25,1,0.0,1.0,0.0
8069,the powerhouse restaurant co.,60616.0,0,0,0,0,2019-05-23,1,0.0,1.0,0.0
8070,the press room,60607.0,3,0,7,3,2019-12-06,1,1.0,0.0,0.0
8071,the previous administration,60647.0,1,0,1,0,2013-08-01,1,1.0,0.0,0.0
8072,the priory bar and kitchen,60625.0,0,0,0,0,2016-08-30,1,1.0,0.0,0.0
8073,the promontory,60615.0,4,3,10,3,2019-05-31,1,0.0,1.0,0.0
8074,the publican,60607.0,4,2,15,9,2019-12-04,1,1.0,0.0,0.0
8076,the purple pig,60611.0,0,0,3,3,2019-11-25,1,1.0,0.0,0.0
8077,the quadrangle club,60637.0,1,2,9,6,2019-11-25,1,1.0,0.0,0.0
8078,the quarry event center,60649.0,0,0,0,0,2013-10-01,1,1.0,0.0,0.0
8079,the queen mary,60622.0,1,0,10,5,2020-01-30,1,1.0,0.0,0.0
8080,the racquet club of chicago,60610.0,1,4,10,5,2019-03-15,1,0.0,1.0,0.0
8081,the radler,60647.0,1,0,1,0,2013-11-25,1,1.0,0.0,0.0
8083,the redhead piano bar,60654.0,0,1,1,0,2019-10-22,1,0.0,1.0,0.0
8084,the region handcrafted hamburgers,60618.0,0,0,2,2,2019-02-11,1,0.0,1.0,0.0
8085,the reveler,60657.0,3,1,4,0,2019-09-20,1,0.0,0.0,1.0
8086,the rink,60619.0,2,0,5,2,2017-12-21,1,1.0,0.0,0.0
8087,the river of chicago,60657.0,0,0,0,0,2019-08-19,1,0.0,1.0,0.0
8088,the river walk at kendall,60642.0,1,0,1,0,2012-09-13,1,1.0,0.0,0.0
8089,the robey,60647.0,1,1,9,7,2019-11-01,1,0.0,1.0,0.0
8090,the rookery,60622.0,6,0,18,8,2019-07-31,1,0.0,1.0,0.0
8091,the roost,60613.0,1,1,10,8,2019-05-20,2,1.0,0.0,0.0
8092,the roost,60654.0,0,5,6,1,2019-12-20,2,1.0,0.0,0.0
8093,the roost carolina kitchen,60605.0,0,1,2,1,2019-10-03,2,0.0,1.0,0.0
8094,the roost carolina kitchen,60657.0,0,2,2,0,2019-06-24,2,1.0,0.0,0.0
8095,the sala pao shop,60647.0,0,0,1,0,2018-10-12,1,0.0,1.0,0.0
8096,the salvation army,60651.0,3,0,7,4,2019-01-11,1,1.0,0.0,0.0
8097,the salvation army/kroc center,60643.0,1,0,1,0,2012-06-13,1,0.0,1.0,0.0
8098,the sandwich coffee shop,60629.0,0,0,1,1,2016-10-06,1,1.0,0.0,0.0
8099,the satellite cafe,60613.0,1,0,1,0,2018-01-26,1,1.0,0.0,0.0
8101,the scout,60605.0,3,3,16,10,2020-01-03,1,0.0,1.0,0.0
8102,the second city,60614.0,0,0,4,4,2019-04-11,1,0.0,1.0,0.0
8103,the sedgwick stop,60614.0,1,0,2,1,2019-01-24,1,0.0,1.0,0.0
8104,the shamrock club,60654.0,0,2,5,3,2020-01-08,1,1.0,0.0,0.0
8105,the shrimp shack,60638.0,3,1,10,6,2019-10-11,1,1.0,0.0,0.0
8106,the silver palm restaurant,60642.0,2,2,17,5,2020-01-21,1,0.0,1.0,0.0
8107,the silversmith hotel & suites,60603.0,6,4,20,9,2019-11-14,1,0.0,1.0,0.0
8108,the sip gourmet coffee house,60615.0,0,2,8,6,2019-04-19,1,0.0,1.0,0.0
8109,the sit down,60615.0,1,2,9,6,2019-04-24,1,0.0,1.0,0.0
8110,the sky - line club,60601.0,0,2,10,8,2019-06-17,1,0.0,1.0,0.0
8111,the slab bar-b-que llc,60649.0,3,1,7,2,2019-07-25,1,1.0,0.0,0.0
8112,the smith,60654.0,0,2,2,0,2019-10-31,1,0.0,1.0,0.0
8114,the soul shack,60615.0,1,2,4,0,2019-04-03,1,1.0,0.0,0.0
8115,the southern,60622.0,0,0,0,0,2011-02-01,1,1.0,0.0,0.0
8116,the spanish square,60657.0,0,0,1,1,2015-12-03,1,1.0,0.0,0.0
8117,the spice room,60647.0,1,0,4,2,2019-03-06,1,0.0,0.0,1.0
8118,the spirit of chicago,60611.0,3,3,11,5,2019-08-21,1,0.0,1.0,0.0
8119,the spoke and bird,60616.0,0,1,7,6,2019-07-09,1,1.0,0.0,0.0
8120,the squared circle,60614.0,1,0,1,0,2013-03-07,1,1.0,0.0,0.0
8121,the standard club,60604.0,3,2,11,6,2019-04-29,1,0.0,1.0,0.0
8122,"the stockyard coffeehouse, llc",60609.0,1,1,2,0,2019-07-22,1,1.0,0.0,0.0
8123,the stop nutrition,60623.0,1,0,1,0,2020-01-27,1,0.0,1.0,0.0
8124,the stopalong,60647.0,0,1,3,2,2019-07-17,1,0.0,1.0,0.0
8125,the store front,60622.0,4,0,15,7,2019-12-30,1,0.0,1.0,0.0
8126,the submarine pier,60632.0,1,4,9,4,2019-05-01,1,0.0,1.0,0.0
8127,the submarine pier inc.,60632.0,0,0,9,9,2019-05-13,1,0.0,1.0,0.0
8128,the sundae stop,60657.0,0,0,1,0,2020-01-13,1,0.0,1.0,0.0
8129,the sutton place hotel,60611.0,0,0,1,1,2012-02-21,1,1.0,0.0,0.0
8131,the tamale spaceship,60622.0,1,0,1,0,2014-11-18,1,0.0,0.0,1.0
8132,the tankard,60647.0,0,0,0,0,2019-04-18,1,0.0,1.0,0.0
8133,the thai grill,60660.0,6,1,15,8,2019-08-12,1,0.0,1.0,0.0
8134,the tin lizzie,60614.0,4,0,16,7,2018-04-04,1,1.0,0.0,0.0
8135,the touch of europe,60641.0,1,0,9,3,2017-09-15,1,0.0,1.0,0.0
8136,the two lions pub & grill inc.,60647.0,0,0,0,0,2015-08-27,1,1.0,0.0,0.0
8137,the united center,60612.0,0,0,4,4,2012-07-31,1,1.0,0.0,0.0
8138,the university of  chicago  saieh hall,60637.0,1,0,4,3,2018-08-16,1,1.0,0.0,0.0
8139,the university of chicago,60615.0,2,0,5,2,2019-08-06,2,1.0,0.0,0.0
8140,the university of chicago,60637.0,1,1,9,7,2019-10-02,2,1.0,0.0,0.0
8141,the university of chicago court theatre,60637.0,2,0,4,2,2014-09-16,1,1.0,0.0,0.0
